holeid,from,to,Code,Code_Long,Code_Description
TS062,249.94,251,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,251,252.53,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,252.53,254.05,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,254.05,255.27,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,255.27,255.67,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,255.67,257.19,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,257.19,258.71,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,258.71,260.24,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,260.24,261.76,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,261.76,263.29,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,263.29,264.81,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,264.81,266.33,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,266.33,267.61,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,267.61,268.99,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,268.99,269.57,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,269.57,270.72,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,270.72,272.19,TEMW,Tom East Massive West Limb,"Tom East Massive Sulphides;  synform west limb; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures, local pyrrhotite"
TS062,273.31,274.84,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
TS062,274.84,274.99,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
TS062,274.99,275.3,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
TS062,275.3,276.3,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
TS062,276.3,277.37,TESE,Tom East Stratiform East Limb,Tom East Stratiform Sulphides; synform east limb; laminated to massive sphalerite-galena-pyrite
TS067,72.63,73.09,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,73.09,73.82,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,73.82,73.97,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,73.97,74.31,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,74.31,74.46,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,74.46,75.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,75.5,76.54,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,76.54,76.81,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS067,76.81,78.49,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS073,137.92,138.23,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS073,138.23,139.9,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS074,82.72,83.33,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS074,83.33,83.82,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS074,83.82,84.28,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS074,84.28,85.34,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,73.61,73.7,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,73.7,74.52,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,74.52,74.98,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,74.98,75.41,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,75.41,75.71,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,75.71,76.02,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS077,76.02,76.5,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,157.4,158.13,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,158.13,158.8,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,158.8,159.62,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,159.62,160.14,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,160.14,160.69,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,160.69,160.81,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,160.81,161.39,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,161.39,161.88,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,161.88,162.15,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS078,162.15,162.37,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS079,201.78,203,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS079,203,203.48,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS079,203.48,203.58,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS079,203.58,203.85,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS079,203.85,204,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS079,204,204.31,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS080,154.9,155.36,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS080,155.36,155.6,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS080,155.6,155.72,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS080,155.72,156.06,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS080,156.06,156.97,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS081,156.97,157.32,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS081,157.32,157.76,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS081,157.76,158.31,TSEZ,Tom Southeast Zone,Tom Southeast Zone; laminated stratiform sphalerite-galena-barite-pyrite
TS083,20.43,21.93,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS083,21.93,23.43,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS083,23.43,23.6,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,23.6,24.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,24.43,25.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,25.43,26.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,26.43,27.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,27.43,28.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,28.43,29.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,29.43,30.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,30.43,31.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,31.43,32.43,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS083,32.43,33.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,33.43,34.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,34.43,35.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,35.43,36.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,36.43,37.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,37.43,38.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,38.43,39.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,39.43,40.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS083,40.43,41.43,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
